id;pres;ID;ndvi_Jan;ndvi_Feb;ndvi_Mar;ndvi_Apr;ndvi_May;ndvi_Jun;ndvi_Jul;ndvi_Aug;ndvi_Sep;ndvi_Oct;ndvi_Nov;ndvi_Dec;Pre_Jan;Pre_Feb;Pre_Mar;Pre_Apr;Pre_May;Pre_Jun;Pre_Jul;Pre_Aug;Pre_Sep;Pre_Oct;Pre_Nov;Pre_Dec;Temp_Jan;Temp_Feb;Temp_Mar;Temp_Apr;Temp_May;Temp_Jun;Temp_Jul;Temp_Aug;Temp_Sep;Temp_Oct;Temp_Nov;Temp_Dec;dem
137197957;1;31;7914,10107421875;7917,19580078125;7947,87597656250;7818,22851562500;7589,315917968750;7350,93945312500000;7289,4008789062500;7333,757812500000;7621,289062500000;8013,809570312500;8089,27685546875;8061,01904296875;601,258728027344;304,558227539062;632,051696777344;947,456176757812;1399,025390625000;2604,434326171875;1985,155761718750;1734,668090820312;907,329040527344;1223,283813476562;646,218566894531;472,849487304688;14,02870559692383;15,14308547973633;12,38413906097412;9,497003555297852;6,394637107849121;3,4485006332397461;2,3501780033111572;3,40257668495178223;4,8545165061950684;6,778471946716309;10,628589630126953;12,92477798461914;784,3068847656250
142560409;1;32;6576,57861328125;5915,39550781250;5448,17480468750;4576,56494140625;3485,463623046875;2106,71752929687500;1992,2135009765625;2519,790283203125;3382,631591796875;4798,672851562500;5665,21386718750;5922,49023437500;478,201171875000;314,427215576172;493,715820312500;805,975036621094;1010,476928710938;2181,127685546875;1966,607666015625;1634,939697265625;802,797363281250;1080,516113281250;534,778869628906;396,432067871094;11,92311000823975;12,88476467132568;10,05175685882568;6,796329975128174;3,109180688858032;-0,1898712217807770;-0,8301604986190796;-0,07653910666704178;1,2301828861236572;2,664997339248657;7,266407489776611;10,62740516662598;1458,0051269531250
144371698;1;33;5417,48193359375;5216,73632812500;4933,22216796875;4248,49560546875;3016,199951171875;1211,35473632812500;1087,2987060546875;1713,790527343750;2621,944824218750;4198,942871093750;5188,80175781250;5357,07861328125;354,559509277344;180,792739868164;263,954223632812;597,500000000000;839,469299316406;1954,160522460938;1470,586303710938;1324,373046875000;629,706481933594;793,282104492188;341,172607421875;254,436859130859;13,18852615356445;13,32168960571289;10,55903530120850;7,091084003448486;2,748178005218506;-0,8454091548919678;-1,3388478755950928;-0,23013916611671448;1,0631195306777954;2,553842067718506;7,795383930206299;11,51815700531006;1683,2392578125000
146013295;1;34;6516,82275390625;6435,40527343750;6123,81689453125;5253,76660156250;3988,938476562500;1798,89428710937500;1685,2897949218750;2441,312011718750;3463,805175781250;5376,346191406250;6391,27734375000;6560,32519531250;400,117736816406;194,739288330078;306,752532958984;673,656188964844;940,910400390625;2136,810302734375;1591,682250976562;1463,746215820312;706,598449707031;891,646606445312;402,104339599609;287,369140625000;13,38270473480225;13,65675258636475;10,89594459533691;7,450362205505371;3,265242576599121;-0,3886830508708954;-0,8820302486419678;0,22354532778263092;1,4829142093658447;3,005802392959595;8,312270164489746;11,83110427856445;1545,5471191406250
146084936;1;35;5723,16845703125;5435,41357421875;5047,54150390625;4322,97070312500;3356,317138671875;2820,58398437500000;2991,5148925781250;3393,174316406250;4300,243164062500;5388,734375000000;5809,34667968750;5669,94042968750;717,158386230469;385,224945068359;713,899414062500;861,301574707031;940,427001953125;1140,631591796875;937,352478027344;1017,776000976562;749,851013183594;730,285400390625;668,619628906250;597,449890136719;8,80526161193848;10,66341590881348;7,82571315765381;4,750965595245361;1,654870629310608;-1,6022756099700928;-1,8540507555007935;-0,46690979599952698;0,8259012699127197;2,292362451553345;5,541508197784424;8,69934463500977;783,8999633789062
147714165;1;36;8005,36718750000;7922,91455078125;7342,21240234375;6205,83349609375;5074,083007812500;3715,84033203125000;3627,4489746093750;4375,246582031250;5154,087402343750;6890,458984375000;7770,17773437500;7981,22705078125;314,281555175781;209,998229980469;289,268157958984;550,234069824219;663,952209472656;1628,751098632812;1473,189208984375;1157,205322265625;543,511474609375;741,464477539062;351,418670654297;255,588851928711;13,00943374633789;13,79708290100098;10,83000564575195;7,330021381378174;3,336028099060059;0,0899342820048332;-0,6171376705169678;0,33151653409004211;1,8751770257949829;3,553943872451782;8,660750389099121;11,75411415100098;NA
147805432;1;37;5857,91210937500;5639,83056640625;5221,24267578125;4334,47460937500;3200,263427734375;2973,35815429687500;3093,4206542968750;3516,460937500000;4324,651855468750;5349,742675781250;5777,68603515625;5770,56689453125;822,663757324219;436,700653076172;806,489624023438;955,036193847656;1058,915283203125;1294,110229492188;1063,734252929688;1176,410278320312;868,084838867188;852,026306152344;756,951965332031;703,889709472656;8,54144191741943;10,44462013244629;7,63033437728882;4,566822528839111;1,481200098991394;-1,6020416021347046;-1,7868407964706421;-0,39460855722427368;0,8048695921897888;2,171334743499756;5,051512718200684;8,26209926605225;863,2335815429688
147838967;1;38;7724,69970703125;7565,23144531250;7197,03466796875;6619,28662109375;5715,022949218750;5210,17724609375000;5237,4501953125000;5781,226074218750;6248,759765625000;7009,768554687500;7504,45556640625;7560,18505859375;574,840393066406;330,961486816406;637,727478027344;988,603027343750;1240,137451171875;1818,620117187500;1500,347656250000;1449,064697265625;870,645751953125;1007,975524902344;730,247680664062;604,142578125000;10,96989345550537;12,68050575256348;9,77838516235352;6,304554462432861;3,149809837341309;0,1843760162591934;0,0445749908685684;0,73914492130279541;1,9437958002090454;3,362227439880371;6,952406883239746;10,14413356781006;NA
148598331;1;39;6001,08593750000;5813,41943359375;5478,57373046875;4836,56738281250;4145,459472656250;3197,58666992187500;3099,0278320312500;3716,501953125000;4251,317871093750;5355,371582031250;5778,12451171875;5825,65625000000;285,509338378906;202,500061035156;342,870727539062;497,505218505859;640,775878906250;1271,195190429688;1206,921142578125;978,559509277344;461,073089599609;613,604736328125;355,326049804688;268,455352783203;11,74185085296631;12,88480567932129;9,93656826019287;6,660938739776611;3,081079006195068;-0,1822621673345566;-0,8748586177825928;-0,19927571713924408;1,2686960697174072;2,907372951507568;7,430357933044434;10,60570716857910;NA
149373411;1;40;6995,42822265625;7344,28906250000;7119,22851562500;6630,24267578125;5053,034179687500;4872,13769531250000;5194,0263671875000;5481,938476562500;5679,460937500000;6296,580078125000;6914,92773437500;7073,01904296875;2475,927001953125;1414,495117187500;2298,254638671875;2770,043701171875;2898,969970703125;3114,635009765625;2856,690917968750;3278,270751953125;2554,226318359375;2444,937500000000;2177,897460937500;2321,879882812500;7,25687551498413;9,32814979553223;7,35965871810913;4,695886135101318;2,067320823669434;-0,5548563599586487;-0,3525909483432770;0,60007119178771973;1,4330332279205322;2,465137720108032;4,714242458343506;6,48706483840942;448,6291503906250
149373417;1;41;NA;5088,96093750000;4744,82226562500;3921,17675781250;2171,640380859375;1788,81018066406250;2267,2963867187500;2789,828125000000;2974,334472656250;3567,120605468750;4383,31103515625;4627,68750000000;1825,523803710938;997,083007812500;1737,885498046875;2162,670654296875;2360,775634765625;2693,408691406250;2406,004150390625;2776,371582031250;2042,228149414062;1926,039550781250;1718,941040039062;1670,927856445312;5,05537319183350;7,25647401809692;5,38534450531006;2,872054100036621;0,645389795303345;-1,8647115230560303;-1,9674590826034546;-1,18013107776641846;-0,2366546690464020;0,850930809974670;2,910399436950684;4,96301174163818;841,5150756835938
149565173;1;42;7094,00195312500;7026,22070312500;6677,57666015625;6103,24316406250;5588,707031250000;4961,41601562500000;4911,4218750000000;5424,308105468750;5980,721679687500;6692,297363281250;7085,46337890625;7060,37402343750;483,714752197266;272,448089599609;549,283813476562;835,593994140625;1080,932128906250;1550,467163085938;1240,607055664062;1182,094482421875;692,678039550781;810,385070800781;637,252441406250;512,945922851562;11,00456619262695;12,72908973693848;9,79741859436035;6,342019557952881;3,114368677139282;-0,0865336135029793;-0,2592020630836487;0,50830483436584473;1,8151642084121704;3,418827295303345;7,342614650726318;10,33153724670410;NA
